"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 08 07:03:01 GMT 2025","Fri Aug 08 07:03:13 GMT 2025","12848","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test2","test2",""
