"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 08 06:26:43 GMT 2025","Fri Aug 08 06:26:56 GMT 2025","12689","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
