"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 28 06:03:09 GMT 2025","Tue Oct 28 06:03:24 GMT 2025","14115","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
