"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 19 06:03:06 GMT 2025","Sun Oct 19 06:03:20 GMT 2025","13780","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
