"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 27 06:02:42 GMT 2025","Wed Aug 27 06:02:45 GMT 2025","2780","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
