"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 13 06:03:16 GMT 2025","Mon Oct 13 06:03:30 GMT 2025","14478","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
