"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 11 06:02:55 GMT 2025","Sat Oct 11 06:03:09 GMT 2025","14040","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
