"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 03 06:02:54 GMT 2025","Fri Oct 03 06:03:08 GMT 2025","13872","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
