"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 02 06:02:51 GMT 2025","Tue Sep 02 06:02:55 GMT 2025","3817","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
