"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 29 06:02:38 GMT 2025","Fri Aug 29 06:02:41 GMT 2025","3369","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
