"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 12 14:04:09 GMT 2024","Thu Dec 12 14:04:41 GMT 2024","32241","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
