"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 17 06:02:37 GMT 2025","Sun Aug 17 06:02:40 GMT 2025","3263","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
