"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 06:03:12 GMT 2025","Mon Nov 03 06:03:26 GMT 2025","14302","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
