"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 12 14:16:59 GMT 2024","Thu Dec 12 14:17:30 GMT 2024","31630","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
