"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 01 06:02:45 GMT 2025","Sat Nov 01 06:02:58 GMT 2025","13086","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
