"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 09 06:03:01 GMT 2025","Tue Sep 09 06:03:15 GMT 2025","14008","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
