"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 22 06:02:36 GMT 2025","Fri Aug 22 06:02:39 GMT 2025","3369","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
