"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 17 06:03:07 GMT 2025","Fri Oct 17 06:03:22 GMT 2025","14102","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
