"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 20 06:02:39 GMT 2025","Wed Aug 20 06:02:43 GMT 2025","3363","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
