"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 02 06:03:03 GMT 2025","Sun Nov 02 06:03:18 GMT 2025","14874","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
