"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 14 06:02:58 GMT 2025","Thu Aug 14 06:03:01 GMT 2025","3241","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
