"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 25 06:03:32 GMT 2025","Thu Sep 25 06:03:48 GMT 2025","15753","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
