"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 13 06:03:14 GMT 2025","Sat Sep 13 06:03:30 GMT 2025","16023","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
