"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 25 06:03:14 GMT 2025","Sat Oct 25 06:03:27 GMT 2025","13608","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
