"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 07 06:02:37 GMT 2025","Sun Sep 07 06:02:40 GMT 2025","2792","Surefire suite","Surefire test","test.SampleTest","test.SampleTest","test","test",""
